college_code,college_name,major_group_code,subject_requirement,min_score,source_image,status,estimated_cumulative_rank_from_score_distribution,rank_source,rank_status
2997,民政职业大学,999,不限选考科目,505,049.jpg,visual_ocr_needs_spotcheck,65653,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2998,牡丹江师范学院,500,选考化学,486,049.jpg,visual_ocr_needs_spotcheck,81079,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2998,牡丹江师范学院,999,不限选考科目,479,050.jpg,visual_ocr_needs_spotcheck,86939,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2999,牡丹江医科大学,500,选考化学,516,050.jpg,visual_ocr_needs_spotcheck,57329,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
2999,牡丹江医科大学,516,选考化学且生物学,517,050.jpg,visual_ocr_needs_spotcheck,56618,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3000,南昌大学,500,选考化学,594,050.jpg,visual_ocr_needs_spotcheck,14801,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3000,南昌大学,516,选考化学且生物学,610,050.jpg,visual_ocr_needs_spotcheck,9599,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3000,南昌大学,600,选考生物学,581,050.jpg,visual_ocr_needs_spotcheck,19899,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3000,南昌大学,999,不限选考科目,592,050.jpg,visual_ocr_needs_spotcheck,15507,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3001,南昌大学（中外合作）,500,选考化学,585,050.jpg,visual_ocr_needs_spotcheck,18234,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3002,南昌大学共青学院,500,选考化学,485,050.jpg,visual_ocr_needs_spotcheck,81945,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3002,南昌大学共青学院,999,不限选考科目,484,050.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3003,南昌大学科学技术学院,500,选考化学,491,050.jpg,visual_ocr_needs_spotcheck,76979,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3003,南昌大学科学技术学院,999,不限选考科目,484,050.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3004,南昌工学院,500,选考化学,465,050.jpg,visual_ocr_needs_spotcheck,99057,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3004,南昌工学院,600,选考生物学,474,050.jpg,visual_ocr_needs_spotcheck,91278,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3004,南昌工学院,999,不限选考科目,467,050.jpg,visual_ocr_needs_spotcheck,97377,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3005,南昌航空大学,500,选考化学,574,050.jpg,visual_ocr_needs_spotcheck,22981,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3005,南昌航空大学,999,不限选考科目,549,050.jpg,visual_ocr_needs_spotcheck,35614,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3006,南昌航空大学（中外合作）,500,选考化学,563,050.jpg,visual_ocr_needs_spotcheck,28208,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3007,南昌航空大学科技学院,500,选考化学,484,050.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3007,南昌航空大学科技学院,999,不限选考科目,484,050.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3008,南昌交通学院,500,选考化学,472,050.jpg,visual_ocr_needs_spotcheck,92964,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3008,南昌交通学院,999,不限选考科目,468,050.jpg,visual_ocr_needs_spotcheck,96446,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3009,南昌理工学院,500,选考化学,473,050.jpg,visual_ocr_needs_spotcheck,92111,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3009,南昌理工学院,999,不限选考科目,476,050.jpg,visual_ocr_needs_spotcheck,89467,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3010,南昌师范学院,500,选考化学,516,050.jpg,visual_ocr_needs_spotcheck,57329,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3010,南昌师范学院,999,不限选考科目,503,050.jpg,visual_ocr_needs_spotcheck,67246,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3011,南昌医学院,999,不限选考科目,508,050.jpg,visual_ocr_needs_spotcheck,63376,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3012,南昌医学院（物化组1）,500,选考化学,548,050.jpg,visual_ocr_needs_spotcheck,36213,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3013,南昌医学院（物化组2）,500,选考化学,563,051.jpg,visual_ocr_needs_spotcheck,28208,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3014,南昌医学院（物化组3）,500,选考化学,526,051.jpg,visual_ocr_needs_spotcheck,50184,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3015,南昌医学院（物化组4）,500,选考化学,508,051.jpg,visual_ocr_needs_spotcheck,63376,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3016,南昌医学院（物化组5）,500,选考化学,499,051.jpg,visual_ocr_needs_spotcheck,70339,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3017,南昌医学院（物化组6）,500,选考化学,535,051.jpg,visual_ocr_needs_spotcheck,44290,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3018,南昌医学院（物生组1）,600,选考生物学,533,051.jpg,visual_ocr_needs_spotcheck,45540,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3019,南昌医学院（物生组2）,600,选考生物学,505,051.jpg,visual_ocr_needs_spotcheck,65653,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3020,南昌应用技术师范学院,500,选考化学,475,051.jpg,visual_ocr_needs_spotcheck,90360,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3020,南昌应用技术师范学院,999,不限选考科目,484,051.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3021,南昌职业大学,999,不限选考科目,464,051.jpg,visual_ocr_needs_spotcheck,99902,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3024,南方医科大学,500,选考化学,544,051.jpg,visual_ocr_needs_spotcheck,38598,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3025,南华大学,500,选考化学,533,051.jpg,visual_ocr_needs_spotcheck,45540,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3025,南华大学,999,不限选考科目,522,051.jpg,visual_ocr_needs_spotcheck,53007,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3026,南京财经大学,500,选考化学,572,051.jpg,visual_ocr_needs_spotcheck,23889,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3026,南京财经大学,999,不限选考科目,571,051.jpg,visual_ocr_needs_spotcheck,24364,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3027,南京财经大学（中外合作）,999,不限选考科目,564,051.jpg,visual_ocr_needs_spotcheck,27712,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3028,南京财经大学红山学院,999,不限选考科目,480,051.jpg,visual_ocr_needs_spotcheck,86154,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3029,南京传媒学院,500,选考化学,507,051.jpg,visual_ocr_needs_spotcheck,64125,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3029,南京传媒学院,999,不限选考科目,511,051.jpg,visual_ocr_needs_spotcheck,61013,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3030,南京大学,500,选考化学,668,051.jpg,visual_ocr_needs_spotcheck,531,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3031,南京大学（中外合作）,500,选考化学,641,051.jpg,visual_ocr_needs_spotcheck,2960,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3032,南京工程学院,500,选考化学,577,051.jpg,visual_ocr_needs_spotcheck,21588,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3032,南京工程学院,999,不限选考科目,543,051.jpg,visual_ocr_needs_spotcheck,39235,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3033,南京工程学院（中外合作）,500,选考化学,494,051.jpg,visual_ocr_needs_spotcheck,74485,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3034,南京工业大学,500,选考化学,577,051.jpg,visual_ocr_needs_spotcheck,21588,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3034,南京工业大学,999,不限选考科目,564,051.jpg,visual_ocr_needs_spotcheck,27712,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3035,南京工业大学（中外合作）,500,选考化学,555,051.jpg,visual_ocr_needs_spotcheck,32381,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3036,南京工业大学浦江学院,500,选考化学,481,051.jpg,visual_ocr_needs_spotcheck,85345,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3036,南京工业大学浦江学院,999,不限选考科目,484,052.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3037,南京工业职业技术大学,999,不限选考科目,529,052.jpg,visual_ocr_needs_spotcheck,48168,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3038,南京航空航天大学,500,选考化学,629,052.jpg,visual_ocr_needs_spotcheck,5008,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3039,南京航空航天大学（中外合作）,500,选考化学,612,052.jpg,visual_ocr_needs_spotcheck,9021,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3040,南京航空航天大学金城学院,500,选考化学,491,052.jpg,visual_ocr_needs_spotcheck,76979,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3040,南京航空航天大学金城学院,999,不限选考科目,498,052.jpg,visual_ocr_needs_spotcheck,71202,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3043,南京理工大学,500,选考化学,624,052.jpg,visual_ocr_needs_spotcheck,6019,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3044,南京理工大学泰州科技学院,500,选考化学,481,052.jpg,visual_ocr_needs_spotcheck,85345,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3045,南京理工大学紫金学院,500,选考化学,512,052.jpg,visual_ocr_needs_spotcheck,60283,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3046,南京林业大学,500,选考化学,571,052.jpg,visual_ocr_needs_spotcheck,24364,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3046,南京林业大学,600,选考生物学,576,052.jpg,visual_ocr_needs_spotcheck,22059,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3047,南京林业大学（拔尖人才）,500,选考化学,584,052.jpg,visual_ocr_needs_spotcheck,18650,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3048,南京农业大学,500,选考化学,593,052.jpg,visual_ocr_needs_spotcheck,15145,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3048,南京农业大学,999,不限选考科目,590,052.jpg,visual_ocr_needs_spotcheck,16253,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3049,南京审计大学,999,不限选考科目,588,052.jpg,visual_ocr_needs_spotcheck,17024,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3050,南京审计大学（中外合作）,999,不限选考科目,577,052.jpg,visual_ocr_needs_spotcheck,21588,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3051,南京审计大学金审学院,500,选考化学,502,052.jpg,visual_ocr_needs_spotcheck,67989,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3051,南京审计大学金审学院,999,不限选考科目,497,052.jpg,visual_ocr_needs_spotcheck,72041,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3052,南京师范大学,500,选考化学,599,052.jpg,visual_ocr_needs_spotcheck,13078,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3052,南京师范大学,900,选考地理,615,052.jpg,visual_ocr_needs_spotcheck,8194,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3053,南京特殊教育师范学院,500,选考化学,506,052.jpg,visual_ocr_needs_spotcheck,64873,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3053,南京特殊教育师范学院,999,不限选考科目,503,052.jpg,visual_ocr_needs_spotcheck,67246,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3054,南京体育学院,500,选考化学,510,052.jpg,visual_ocr_needs_spotcheck,61799,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3055,南京晓庄学院,500,选考化学,525,052.jpg,visual_ocr_needs_spotcheck,50881,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3056,南京信息工程大学,500,选考化学,594,052.jpg,visual_ocr_needs_spotcheck,14801,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3056,南京信息工程大学,999,不限选考科目,590,052.jpg,visual_ocr_needs_spotcheck,16253,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3057,南京信息工程大学（中外合作）,500,选考化学,573,052.jpg,visual_ocr_needs_spotcheck,23443,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3058,南京医科大学,500,选考化学,559,052.jpg,visual_ocr_needs_spotcheck,30293,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3059,南京医科大学康达学院,500,选考化学,481,053.jpg,visual_ocr_needs_spotcheck,85345,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3059,南京医科大学康达学院,600,选考生物学,491,053.jpg,visual_ocr_needs_spotcheck,76979,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3059,南京医科大学康达学院,999,不限选考科目,484,053.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3060,南京艺术学院,500,选考化学,554,053.jpg,visual_ocr_needs_spotcheck,32905,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3061,南京邮电大学,500,选考化学,604,053.jpg,visual_ocr_needs_spotcheck,11461,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3062,南京邮电大学通达学院,500,选考化学,492,053.jpg,visual_ocr_needs_spotcheck,76112,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3063,南京中医药大学,999,不限选考科目,615,053.jpg,visual_ocr_needs_spotcheck,8194,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3064,南开大学,500,选考化学,649,053.jpg,visual_ocr_needs_spotcheck,1921,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3064,南开大学,999,不限选考科目,648,053.jpg,visual_ocr_needs_spotcheck,2036,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3065,南宁理工学院,999,不限选考科目,461,053.jpg,visual_ocr_needs_spotcheck,102421,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3066,南宁师范大学,500,选考化学,521,053.jpg,visual_ocr_needs_spotcheck,53711,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3066,南宁师范大学,900,选考地理,552,053.jpg,visual_ocr_needs_spotcheck,33956,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3067,南宁师范大学（中外合作）,500,选考化学,526,053.jpg,visual_ocr_needs_spotcheck,50184,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3068,南宁师范大学师园学院,500,选考化学,477,053.jpg,visual_ocr_needs_spotcheck,88668,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3068,南宁师范大学师园学院,999,不限选考科目,473,053.jpg,visual_ocr_needs_spotcheck,92111,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3069,南宁学院,500,选考化学,464,053.jpg,visual_ocr_needs_spotcheck,99902,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3069,南宁学院,999,不限选考科目,454,053.jpg,visual_ocr_needs_spotcheck,108322,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3070,南通大学,500,选考化学,551,053.jpg,visual_ocr_needs_spotcheck,34510,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3070,南通大学,900,选考地理,558,053.jpg,visual_ocr_needs_spotcheck,30799,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3070,南通大学,999,不限选考科目,551,053.jpg,visual_ocr_needs_spotcheck,34510,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3071,南通大学（中外合作）,500,选考化学,529,053.jpg,visual_ocr_needs_spotcheck,48168,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3072,南通理工学院,500,选考化学,470,053.jpg,visual_ocr_needs_spotcheck,94712,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3073,南阳理工学院,500,选考化学,495,053.jpg,visual_ocr_needs_spotcheck,73670,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3073,南阳理工学院,999,不限选考科目,491,053.jpg,visual_ocr_needs_spotcheck,76979,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3074,南阳理工学院（中外合作）,500,选考化学,488,053.jpg,visual_ocr_needs_spotcheck,79451,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3075,南阳师范学院,500,选考化学,494,053.jpg,visual_ocr_needs_spotcheck,74485,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3075,南阳师范学院,999,不限选考科目,487,053.jpg,visual_ocr_needs_spotcheck,80259,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3076,内江师范学院,500,选考化学,525,053.jpg,visual_ocr_needs_spotcheck,50881,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3077,内蒙古大学,500,选考化学,569,054.jpg,visual_ocr_needs_spotcheck,25291,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3078,内蒙古工业大学,500,选考化学,486,054.jpg,visual_ocr_needs_spotcheck,81079,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3078,内蒙古工业大学,999,不限选考科目,484,054.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3079,内蒙古科技大学,500,选考化学,488,054.jpg,visual_ocr_needs_spotcheck,79451,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3079,内蒙古科技大学,516,选考化学且生物学,490,054.jpg,visual_ocr_needs_spotcheck,77780,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3079,内蒙古科技大学,999,不限选考科目,480,054.jpg,visual_ocr_needs_spotcheck,86154,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3080,内蒙古民族大学,500,选考化学,484,054.jpg,visual_ocr_needs_spotcheck,82760,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3080,内蒙古民族大学,600,选考生物学,483,054.jpg,visual_ocr_needs_spotcheck,83635,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3081,内蒙古农业大学,500,选考化学,486,054.jpg,visual_ocr_needs_spotcheck,81079,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3082,内蒙古师范大学,500,选考化学,473,054.jpg,visual_ocr_needs_spotcheck,92111,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3082,内蒙古师范大学,999,不限选考科目,480,054.jpg,visual_ocr_needs_spotcheck,86154,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3083,内蒙古医科大学,516,选考化学且生物学,456,054.jpg,visual_ocr_needs_spotcheck,106608,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3083,内蒙古医科大学,600,选考生物学,530,054.jpg,visual_ocr_needs_spotcheck,47532,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3085,宁波财经学院,500,选考化学,466,054.jpg,visual_ocr_needs_spotcheck,98212,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3085,宁波财经学院,999,不限选考科目,466,054.jpg,visual_ocr_needs_spotcheck,98212,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3086,宁波大学,500,选考化学,591,054.jpg,visual_ocr_needs_spotcheck,15883,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3086,宁波大学,999,不限选考科目,570,054.jpg,visual_ocr_needs_spotcheck,24825,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3087,宁波大学（中外合作）,500,选考化学,578,054.jpg,visual_ocr_needs_spotcheck,21173,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3087,宁波大学（中外合作）,900,选考地理,567,054.jpg,visual_ocr_needs_spotcheck,26218,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3088,宁波大学科学技术学院,500,选考化学,477,054.jpg,visual_ocr_needs_spotcheck,88668,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3088,宁波大学科学技术学院,999,不限选考科目,472,054.jpg,visual_ocr_needs_spotcheck,92964,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3089,宁波工程学院,500,选考化学,533,054.jpg,visual_ocr_needs_spotcheck,45540,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3090,宁波工程学院（中外合作）,500,选考化学,518,054.jpg,visual_ocr_needs_spotcheck,55877,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3091,宁波诺丁汉大学,500,选考化学,572,054.jpg,visual_ocr_needs_spotcheck,23889,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3091,宁波诺丁汉大学,999,不限选考科目,566,054.jpg,visual_ocr_needs_spotcheck,26736,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3092,宁夏大学,500,选考化学,575,054.jpg,visual_ocr_needs_spotcheck,22544,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3092,宁夏大学,999,不限选考科目,556,054.jpg,visual_ocr_needs_spotcheck,31880,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3094,宁夏大学（中外合作）,500,选考化学,536,054.jpg,visual_ocr_needs_spotcheck,43666,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3095,宁夏大学新华学院,500,选考化学,461,055.jpg,visual_ocr_needs_spotcheck,102421,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3095,宁夏大学新华学院,999,不限选考科目,472,055.jpg,visual_ocr_needs_spotcheck,92964,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3096,宁夏理工学院,500,选考化学,456,055.jpg,visual_ocr_needs_spotcheck,106608,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3096,宁夏理工学院,999,不限选考科目,455,055.jpg,visual_ocr_needs_spotcheck,107492,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3097,宁夏师范大学,500,选考化学,489,055.jpg,visual_ocr_needs_spotcheck,78616,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3097,宁夏师范大学,999,不限选考科目,488,055.jpg,visual_ocr_needs_spotcheck,79451,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3098,宁夏医科大学,500,选考化学,518,055.jpg,visual_ocr_needs_spotcheck,55877,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3098,宁夏医科大学,516,选考化学且生物学,498,055.jpg,visual_ocr_needs_spotcheck,71202,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3098,宁夏医科大学,999,不限选考科目,500,055.jpg,visual_ocr_needs_spotcheck,69546,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3099,攀枝花学院,500,选考化学,518,055.jpg,visual_ocr_needs_spotcheck,55877,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3100,平顶山学院,500,选考化学,489,055.jpg,visual_ocr_needs_spotcheck,78616,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3100,平顶山学院,999,不限选考科目,486,055.jpg,visual_ocr_needs_spotcheck,81079,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3101,萍乡学院,500,选考化学,496,055.jpg,visual_ocr_needs_spotcheck,72818,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3101,萍乡学院,999,不限选考科目,502,055.jpg,visual_ocr_needs_spotcheck,67989,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3102,普洱学院,500,选考化学,488,055.jpg,visual_ocr_needs_spotcheck,79451,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3103,齐鲁工业大学,500,选考化学,526,055.jpg,visual_ocr_needs_spotcheck,50184,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3104,齐鲁理工学院,500,选考化学,456,055.jpg,visual_ocr_needs_spotcheck,106608,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3105,齐鲁医药学院,500,选考化学,477,055.jpg,visual_ocr_needs_spotcheck,88668,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3106,齐齐哈尔大学,500,选考化学,475,055.jpg,visual_ocr_needs_spotcheck,90360,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3107,齐齐哈尔医学院,500,选考化学,497,055.jpg,visual_ocr_needs_spotcheck,72041,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3107,齐齐哈尔医学院,516,选考化学且生物学,504,055.jpg,visual_ocr_needs_spotcheck,66452,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3108,黔南民族师范学院,500,选考化学,489,055.jpg,visual_ocr_needs_spotcheck,78616,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3109,青岛滨海学院,500,选考化学,461,055.jpg,visual_ocr_needs_spotcheck,102421,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3110,青岛城市学院,500,选考化学,460,055.jpg,visual_ocr_needs_spotcheck,103242,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3110,青岛城市学院,999,不限选考科目,458,055.jpg,visual_ocr_needs_spotcheck,104965,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3111,青岛大学,500,选考化学,544,055.jpg,visual_ocr_needs_spotcheck,38598,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3111,青岛大学,600,选考生物学,539,055.jpg,visual_ocr_needs_spotcheck,41729,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3111,青岛大学,999,不限选考科目,562,055.jpg,visual_ocr_needs_spotcheck,28701,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3113,青岛工学院,500,选考化学,455,056.jpg,visual_ocr_needs_spotcheck,107492,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3113,青岛工学院,999,不限选考科目,455,056.jpg,visual_ocr_needs_spotcheck,107492,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
3114,青岛恒星科技学院,500,选考化学,447,056.jpg,visual_ocr_needs_spotcheck,114226,fujian_2025_physics_undergrad_admission_images,ocr_needs_spotcheck
